"identifier","log2FoldChange","logCPM","LR","pvalue","padj","gene","chrom","strand","Symbol"
"ENSG00000043355",7.09373709926542,2.11598146543839,189.449597450812,4.19249856375731e-43,6.95242036827875e-39,"ZIC2","chr13","+","ZIC2"
"ENSG00000046774",9.58448144807913,2.76294633836742,64.4833600086972,9.73510444423905e-16,1.32494771486093e-11,"MAGEC2","chrX","-","MAGEC2"
"ENSG00000047617",2.49694583472937,-0.19565791220658,43.3513983749545,4.57409237915606e-11,5.45186070671611e-07,"ANO2","chr12","-","ANO2"
"ENSG00000049249",3.59492967003115,1.03469456481405,64.5200326650379,9.55558654919129e-16,1.30127977626887e-11,"TNFRSF9","chr1","-","TNFRSF9"
"ENSG00000051180",2.2920018883385,1.38269780522966,112.173456744466,3.27377970702874e-26,5.09694762587305e-22,"RAD51","chr15","+","RAD51"
"ENSG00000053108",4.80888206368708,0.94132341982572,99.9738293656141,1.54424151453175e-23,2.35187982663185e-19,"FSTL4","chr5","-","FSTL4"
"ENSG00000053524",2.08688551139901,-0.434751292818474,30.4582218124153,3.41134460312252e-08,0.000355666788321554,"MCF2L2","chr3","-","MCF2L2"
"ENSG00000053747",2.65907480297135,4.50548570017533,66.5342349689464,3.43869250886384e-16,4.72441963792803e-12,"LAMA3","chr18","+","LAMA3"
"ENSG00000056291",6.96574607560585,-0.029291463670165,51.2456953225451,8.14992539108495e-13,1.02917257838621e-08,"NPFFR2","chr4","+","NPFFR2"
"ENSG00000058335",4.85812027942732,1.32780861556415,69.9936471453276,5.94957619912082e-17,8.28537981489565e-13,"RASGRF1","chr15","-","RASGRF1"
"ENSG00000060982",2.14021647772758,2.48494550885584,81.2842467974083,1.95478580839582e-19,2.83522133649729e-15,"BCAT1","chr12","-","BCAT1"
"ENSG00000062524",-2.27030992631192,0.496978785794424,110.931387778105,6.12544443400644e-26,9.51771556155921e-22,"LTK","chr15","-","LTK"
"ENSG00000063015",6.48804271321558,2.41114771950432,53.8590695864556,2.15398488769276e-13,2.77196315197182e-09,"SEZ6","chr17","-","SEZ6"
"ENSG00000064300",-2.31228619932135,3.47272705450134,117.058922078397,2.78664648608204e-27,4.37531364779741e-23,"NGFR","chr17","+","NGFR"
"ENSG00000064787",2.69521524132422,1.23226750285499,41.7499059505469,1.03727240430301e-10,1.21817271161345e-06,"BCAS1","chr20","-","BCAS1"
"ENSG00000065325",-3.73188101299552,-0.991009403352565,175.037869726656,5.87404014319823e-40,9.69275364029139e-36,"GLP2R","chr17","+","GLP2R"
"ENSG00000065328",2.32493917084664,1.5701228448842,81.6001851510592,1.66598534407739e-19,2.4195105152036e-15,"MCM10","chr10","+","MCM10"
"ENSG00000066032",6.30518850467301,2.71523450837203,49.6478132042823,1.83975034050139e-12,2.30097575086509e-08,"CTNNA2","chr2","+","CTNNA2"
"ENSG00000066230",3.54456825656925,1.13997557066319,30.0566456467656,4.19608059635836e-08,0.00043475591058869,"SLC9A3","chr5","-","SLC9A3"
"ENSG00000066279",2.95346775350477,3.9599612177356,137.671661720142,8.59799224515506e-32,1.38573841015164e-27,"ASPM","chr1","-","ASPM"
"ENSG00000068366",3.32236023130833,7.82740167924758,85.6575781907181,2.13953979967778e-20,3.14148628786689e-16,"ACSL4","chrX","-","ACSL4"
"ENSG00000068489",2.74310892364216,1.7405161721701,133.018037869074,8.95940450429135e-31,1.43646132417303e-26,"PRR11","chr17","+","PRR11"
"ENSG00000069011",4.73523092746395,1.99261635186724,66.007746400295,4.49154229501631e-16,6.15520956109036e-12,"PITX1","chr5","-","PITX1"
"ENSG00000069812",3.9073871853566,-0.578640729887953,67.4496442009693,2.16137499566085e-16,2.97923929401892e-12,"HES2","chr1","-","HES2"
"ENSG00000070019",4.7507222015307,2.03150066144492,51.259176936439,8.09414642602276e-13,1.02237163507093e-08,"GUCY2C","chr12","-","GUCY2C"
"ENSG00000071539",2.7129193688273,2.11580961266581,120.150967909399,5.86250146177511e-28,9.24926855624259e-24,"TRIP13","chr5","+","TRIP13"
"ENSG00000071991",-2.38050621836826,0.52320225002753,54.032727559076,1.97177826514946e-13,2.54063629464509e-09,"CDH19","chr18","-","CDH19"
"ENSG00000072133",-2.41233414533291,-0.712315785629372,38.3737637098013,5.84124398758651e-10,6.66252289224117e-06,"RPS6KA6","chrX","-","RPS6KA6"
"ENSG00000072195",-2.11426323331118,1.00569316637716,59.1135402481788,1.48831591108401e-14,1.97201858218632e-10,"SPEG","chr2","+","SPEG"
"ENSG00000072571",2.25621247533282,2.78483261311169,100.328496990745,1.29105807915999e-23,1.96808893587148e-19,"HMMR","chr5","+","HMMR"
"ENSG00000073111",2.3093562731684,4.70608431384173,116.103573803033,4.51110868575582e-27,7.07296730839656e-23,"MCM2","chr3","+","MCM2"
"ENSG00000073756",-3.76894708567009,0.464832173360445,340.255787263625,5.61260847146632e-76,9.47071553475227e-72,"PTGS2","chr1","-","PTGS2"
"ENSG00000073792",2.44508341395226,3.67775602131773,50.1036267436253,1.45837201017142e-12,1.82938184955903e-08,"IGF2BP2","chr3","-","IGF2BP2"
"ENSG00000074211",4.48604486780635,1.54709094177803,42.7894048001548,6.09614452822048e-11,7.22941779601667e-07,"PPP2R2C","chr4","-","PPP2R2C"
"ENSG00000074410",3.3672675381281,4.27803180510012,50.1688662210195,1.41068313477149e-12,1.77040733413821e-08,"CA12","chr15","-","CA12"
"ENSG00000074803",4.17712014241076,1.35385396657838,32.42179038413,1.24087225162218e-08,0.000132773330923574,"SLC12A1","chr15","+","SLC12A1"
"ENSG00000074935",-2.1644688978264,3.5155876408209,302.505616161368,9.37323351629183e-68,1.57826505947322e-63,"TUBE1","chr6","-","TUBE1"
"ENSG00000075218",2.2311369502449,1.98244695446906,81.8372185498026,1.47769471021637e-19,2.1478292612995e-15,"GTSE1","chr22","+","GTSE1"
"ENSG00000075461",6.13577638933041,2.1350723772475,72.3473888334712,1.80461425357895e-17,2.53421979630092e-13,"CACNG4","chr17","+","CACNG4"
"ENSG00000075826",-2.56652132755139,2.73599408580512,328.727748766689,1.81922733220792e-73,3.06830881850188e-69,"SEC31B","chr10","-","SEC31B"
"ENSG00000076344",-2.71066300852583,0.0712795925319147,114.50580890067,1.00970033428701e-26,1.57896938275802e-22,"RGS11","chr16","-","RGS11"
"ENSG00000077152",2.87309463335231,2.77741122899338,184.928989699461,4.06724347157346e-42,6.73535518892566e-38,"UBE2T","chr1","-","UBE2T"
"ENSG00000077522",3.79766731843973,3.11221769567537,49.1166946183797,2.41178784146541e-12,3.00532882925005e-08,"ACTN2","chr1","+","ACTN2"
"ENSG00000077935",3.89992041796311,-0.283438599475735,59.4059799837383,1.28278682170256e-14,1.70174499767062e-10,"SMC1B","chr22","-","SMC1B"
"ENSG00000078098",2.78445623075122,1.54522989679795,87.8261057817425,7.14694096262146e-21,1.05610346604657e-16,"FAP","chr2","-","FAP"
"ENSG00000078898",4.93900067141135,3.67836926312972,41.2510264943347,1.33881519829942e-10,1.56668154504998e-06,"BPIFB2","chr20","+","BPIFB2"
"ENSG00000078900",2.33934100687684,1.55708476023488,62.5722940461257,2.56841357196279e-15,3.46376254314902e-11,"TP73","chr1","+","TP73"
"ENSG00000079462",2.52887646219857,3.92453698971992,101.559604100702,6.93451303756979e-24,1.05987097266217e-19,"PAFAH1B3","chr19","-","PAFAH1B3"
"ENSG00000079689",3.35156789107958,3.3556781634532,56.0993568597748,6.88996514456194e-14,8.99691648576898e-10,"SCGN","chr6","+","SCGN"
"ENSG00000080709",-3.12432940336746,1.5927517227802,142.280511344965,8.44396359849684e-33,1.36707770659664e-28,"KCNN2","chr5","+","KCNN2"
"ENSG00000080986",3.07170278671885,2.5747945759223,160.501524900737,8.79168717148507e-37,1.44130919489326e-32,"NDC80","chr18","+","NDC80"
"ENSG00000081041",-2.84676790450966,5.69353542629772,201.25170608106,1.113488584864e-45,1.85195421434581e-41,"CXCL2","chr4","-","CXCL2"
"ENSG00000081051",7.43008822297862,9.02211698034514,83.9164936515928,5.16121352847594e-20,7.54466193592613e-16,"AFP","chr4","+","AFP"
"ENSG00000081181",2.63300936316413,2.93786114371376,49.3743954814922,2.11488032854426e-12,2.63958213805609e-08,"ARG2","chr14","+","ARG2"
"ENSG00000082196",2.85179760595575,4.79199959964597,42.8818597052946,5.81473512044612e-11,6.90267206148159e-07,"C1QTNF3","chr5","-","C1QTNF3"
"ENSG00000085831",2.85783527121294,3.20288445835942,74.5532175552714,5.90254892138561e-18,8.36037029225058e-14,"TTC39A","chr1","-","TTC39A"
"ENSG00000085840",2.08442156181349,1.63671355485535,87.5970820572682,8.02429359059953e-21,1.18526840626746e-16,"ORC1","chr1","-","ORC1"
"ENSG00000085999",2.30487859067215,1.38402142576259,71.7694804268017,2.41864339540938e-17,3.38900312564762e-13,"RAD54L","chr1","+","RAD54L"
"ENSG00000086991",3.35897700493445,0.1954644195612,200.901554386391,1.32768396328128e-45,2.2080711993331e-41,"NOX4","chr11","-","NOX4"
"ENSG00000087258",-2.46060674661624,3.47963257134924,88.7927741214527,4.38414439939515e-21,6.49160261218441e-17,"GNAO1","chr16","+","GNAO1"
"ENSG00000087494",4.24175502658219,1.29712740193244,70.4642579237996,4.68681524196748e-17,6.54185671473821e-13,"PTHLH","chr12","-","PTHLH"
"ENSG00000087586",2.45186952972834,3.91139756323983,146.262030171214,1.13777866116006e-33,1.84752498999171e-29,"AURKA","chr20","-","AURKA"
"ENSG00000088002",2.88660628455072,0.0988029329572829,32.6496737984669,1.10357936233374e-08,0.000118425101372034,"SULT2B1","chr19","+","SULT2B1"
"ENSG00000088325",2.15981417378936,4.53029828705451,99.2230529396996,2.25605556828978e-23,3.42965567491413e-19,"TPX2","chr20","+","TPX2"
"ENSG00000088836",2.15954373712439,0.616068280301398,33.9317519613561,5.70795281270804e-09,6.22395174697685e-05,"SLC4A11","chr20","-","SLC4A11"
"ENSG00000088882",3.10962178919546,1.29338503627765,102.155048624878,5.13418128188947e-24,7.85632419754726e-20,"CPXM1","chr20","-","CPXM1"
"ENSG00000088992",3.70584378415096,4.50127353171968,76.4288116960739,2.28296080935913e-18,3.25436063374143e-14,"TESC","chr12","-","TESC"
"ENSG00000089356",4.01517825046073,2.65307986927784,48.2235277035143,3.80297803797957e-12,4.71150949125288e-08,"FXYD3","chr19","+","FXYD3"
"ENSG00000089685",3.15188766761219,4.22604269456966,128.492457195101,8.75794325333493e-30,1.39610373401412e-25,"BIRC5","chr17","+","BIRC5"
"ENSG00000090382",3.58520615748845,8.30327961828458,77.2914758036302,1.47501259625859e-18,2.1076454987939e-14,"LYZ","chr12","+","LYZ"
"ENSG00000090539",-2.72837981332935,5.85830845835713,316.423734746149,8.70768546024078e-71,1.46741915375978e-66,"CHRD","chr3","+","CHRD"
"ENSG00000090889",3.45808344976513,3.12577843964999,153.487351917835,2.99753272171105e-35,4.89467118128197e-31,"KIF4A","chrX","+","KIF4A"
"ENSG00000091129",4.60884514548251,3.16799738523013,75.8149095307203,3.11539851981936e-18,4.43165439444305e-14,"NRCAM","chr7","-","NRCAM"
"ENSG00000091536",-2.78383906082521,0.191746352047158,200.148820503486,1.93800990298948e-45,3.22252286669091e-41,"MYO15A","chr17","+","MYO15A"
"ENSG00000091622",-3.5476716785643,0.411812881279717,280.040400994151,7.3585469312127e-63,1.23748683742204e-58,"PITPNM3","chr17","-","PITPNM3"
"ENSG00000091831",-2.00737019723537,3.29153518687064,62.6324616478613,2.49113472415113e-15,3.3607898563523e-11,"ESR1","chr6","+","ESR1"
"ENSG00000091879",2.01679068088594,2.51307225154759,97.3152850675931,5.91221672566887e-23,8.94281901924673e-19,"ANGPT2","chr8","-","ANGPT2"
"ENSG00000091972",2.03373181672522,1.31247787792689,120.122540814463,5.94711572342453e-28,9.38216976527453e-24,"CD200","chr3","+","CD200"
"ENSG00000092445",2.03839661293518,2.99871621555689,49.5542984006838,1.92956635089456e-12,2.41137906871293e-08,"TYRO3","chr15","+","TYRO3"
"ENSG00000092470",2.02898131371217,2.3539657930738,97.4132190114807,5.62691188546326e-23,8.51295499151737e-19,"WDR76","chr15","+","WDR76"
"ENSG00000093009",2.26975810081566,2.19757596498503,87.0346282114874,1.06637645123943e-20,1.57311854086841e-16,"CDC45","chr22","+","CDC45"
"ENSG00000094755",-2.77101360513904,1.12595713844095,73.6001019008331,9.56597454518941e-18,1.34966334858077e-13,"GABRP","chr5","+","GABRP"
"ENSG00000095596",-3.01685933063204,1.83749381859805,98.7955281735901,2.7996595037598e-23,4.2507230245585e-19,"CYP26A1","chr10","+","CYP26A1"
"ENSG00000095970",3.41038952585335,2.05931106293234,121.663855730491,2.73457343563294e-28,4.322540229705e-24,"TREM2","chr6","-","TREM2"
"ENSG00000096088",6.23909522199491,6.64909048393441,38.2430060637631,6.2460544195877e-10,7.1186282220041e-06,"PGC","chr6","-","PGC"
"ENSG00000099399",7.49274065761285,1.26001194142257,30.9942102413644,2.58799288203911e-08,0.000271998051902311,"MAGEB2","chrX","+","MAGEB2"
"ENSG00000099769",-2.34599076107932,5.05804821595829,69.7611269510767,6.69391784993301e-17,9.31726425532176e-13,"IGFALS","chr16","-","IGFALS"
"ENSG00000099812",4.98740879054473,2.75082348492707,47.2497540446004,6.24938249801431e-12,7.67611652231098e-08,"MISP","chr19","+","MISP"
"ENSG00000099822",2.94850353114018,0.5438161526239,49.7928545474824,1.70865095718805e-12,2.13854753801657e-08,"HCN2","chr19","+","HCN2"
"ENSG00000099953",3.49129598139213,4.21866632521197,105.474113186141,9.61457785826607e-25,1.48141415640164e-20,"MMP11","chr22","+","MMP11"
"ENSG00000100162",3.30001707239503,2.40958632231936,129.264451471665,5.93587036107393e-30,9.47068116109346e-26,"CENPM","chr22","-","CENPM"
"ENSG00000100167",2.94209384503737,0.29315387570716,70.7233593615273,4.10997140787266e-17,5.74121905965732e-13,"SEPT3","chr22","+","SEPT3"
"ENSG00000100170",-2.78730087676045,0.973967078012423,55.8972016545792,7.63611739698616e-14,9.96055153262875e-10,"SLC5A1","chr22","+","SLC5A1"
"ENSG00000100290",2.80146290988965,0.379362792240037,60.7394094014338,6.51526865814929e-15,8.70961114221397e-11,"BIK","chr22","+","BIK"
"ENSG00000100346",3.2698476030072,0.181351424555496,35.0754087941311,3.17181107799114e-09,3.50516842228801e-05,"CACNA1I","chr22","+","CACNA1I"
"ENSG00000100373",7.35812377162294,2.81350183590076,79.3402335424119,5.2284061033565e-19,7.52315354211967e-15,"UPK3A","chr22","+","UPK3A"
"ENSG00000100379",2.24807957052624,3.1548878003736,66.3984294526832,3.68395546740717e-16,5.05880764784353e-12,"KCTD17","chr22","+","KCTD17"
"ENSG00000100473",3.975612152333,2.90755138378346,81.6733262201017,1.60545724312507e-19,2.33224773708779e-15,"COCH","chr14","+","COCH"
"ENSG00000100526",3.67374406752775,2.7650962116037,187.054688090222,1.39718793722131e-42,2.31541984956316e-38,"CDKN3","chr14","+","CDKN3"
"ENSG00000100739",2.61434387032333,-0.479410332918348,52.292585814632,4.78176413556322e-13,6.08622939174487e-09,"BDKRB1","chr14","+","BDKRB1"
"ENSG00000100985",3.06778405323226,4.06351879328469,67.3987444497601,2.21790150236636e-16,3.05693364071156e-12,"MMP9","chr20","+","MMP9"
"ENSG00000101003",2.38308847386637,2.65207675319642,111.70909698754,4.13779770694506e-26,6.43758567246512e-22,"GINS1","chr20","+","GINS1"
"ENSG00000101057",3.91427078997103,4.11921726542068,123.575311759973,1.04349460382769e-28,1.65289545246306e-24,"MYBL2","chr20","+","MYBL2"
"ENSG00000101204",-3.38813156062595,5.09664195867746,80.4670258534302,2.95596634995086e-19,4.27255376221897e-15,"CHRNA4","chr20","-","CHRNA4"
"ENSG00000101210",3.81571360699445,6.17446632458784,47.5998321182733,5.22729594070053e-12,6.44264224691341e-08,"EEF1A2","chr20","-","EEF1A2"
"ENSG00000101276",2.88441083070275,0.663152634353342,67.5279820293726,2.0771802985697e-16,2.86505478581719e-12,"SLC52A3","chr20","-","SLC52A3"
"ENSG00000101311",2.90699495540768,1.87291656395125,54.6782014882509,1.41972326177623e-13,1.83825767934786e-09,"FERMT1","chr20","-","FERMT1"
"ENSG00000101412",3.15482719332829,4.03160265910588,128.635956329439,8.14709808324031e-30,1.2991362603535e-25,"E2F1","chr20","-","E2F1"
"ENSG00000101746",-2.36272355088874,-1.13702710731317,35.2064965677587,2.96532683416105e-09,3.28380293614995e-05,"NOL4","chr18","-","NOL4"
"ENSG00000101842",4.5340651723741,1.35171658553605,55.7355686580331,8.29046381603286e-14,1.07975000740012e-09,"VSIG1","chrX","+","VSIG1"
"ENSG00000101951",9.63575301539779,4.53133162241401,59.9547375635168,9.70640778898448e-15,1.2922140689475e-10,"PAGE4","chrX","+","PAGE4"
"ENSG00000101955",-2.40159618596646,2.11561788348495,103.701027885276,2.35269136118023e-24,3.61232231595613e-20,"SRPX","chrX","-","SRPX"
"ENSG00000102174",3.06925200116548,-0.417336046195042,52.5129721524979,4.27415780584154e-13,5.44655929198388e-09,"PHEX","chrX","+","PHEX"
"ENSG00000102384",2.27780899954276,0.610779012570491,99.6583742905444,1.81087544106364e-23,2.75579024621065e-19,"CENPI","chrX","+","CENPI"
"ENSG00000102760",2.19069076101334,3.1085329174848,148.302218990541,4.0744398649501e-34,6.62666899635485e-30,"RGCC","chr13","+","RGCC"
"ENSG00000102924",2.05999448277506,0.981989627658106,44.7604889157874,2.22670918716288e-11,2.68496593788101e-07,"CBLN1","chr16","-","CBLN1"
"ENSG00000103056",-3.66537845788798,1.66564107501036,406.887612041673,1.74429372309376e-90,2.94785639202846e-86,"SMPD3","chr16","-","SMPD3"
"ENSG00000103375",4.4878699528926,1.88770520760479,56.2718780889707,6.31116614166873e-14,8.2493252637752e-10,"AQP8","chr16","+","AQP8"
"ENSG00000103490",2.09946130250438,3.86874893429605,68.0065370625757,1.62954396858735e-16,2.25349635415945e-12,"PYCARD","chr16","-","PYCARD"
"ENSG00000103534",3.85660536760074,2.90527525232419,50.6794960691991,1.08749747245269e-12,1.36883306857621e-08,"TMC5","chr16","+","TMC5"
"ENSG00000103742",2.46640954289746,0.0677897388848677,35.6367471940547,2.37759898861065e-09,2.64365231543618e-05,"IGDCC4","chr15","-","IGDCC4"
"ENSG00000103888",2.67383682093021,2.1923171177475,50.9709925543331,9.37410853622525e-13,1.18235630967409e-08,"CEMIP","chr15","+","CEMIP"
"ENSG00000104147",2.68572629508764,1.1909784241292,116.093460317183,4.53417219632776e-27,7.10867516940266e-23,"OIP5","chr15","-","OIP5"
"ENSG00000104213",2.32613340660923,1.17617422036701,68.4470030334463,1.30333661347637e-16,1.80525154332612e-12,"PDGFRL","chr8","+","PDGFRL"
"ENSG00000104332",-3.02615130903809,0.649851554138137,158.18916082329,2.81389935323169e-36,4.60747880098157e-32,"SFRP1","chr8","-","SFRP1"
"ENSG00000104341",2.2234314896962,6.58646728900313,92.4935284360763,6.75452941974535e-22,1.01041005589971e-17,"LAPTM4B","chr8","+","LAPTM4B"
"ENSG00000104371",6.03738749276347,1.90345752379146,48.8769514463262,2.72534616940142e-12,3.38951303088455e-08,"DKK4","chr8","-","DKK4"
"ENSG00000104833",2.95752721320096,3.47634526985641,34.1932687276734,4.99012637788853e-09,5.45770121949669e-05,"TUBB4A","chr19","-","TUBB4A"
"ENSG00000104889",2.35411241037429,3.99460962951334,188.94636331992,5.39908854690862e-43,8.95006908421042e-39,"RNASEH2A","chr19","+","RNASEH2A"
"ENSG00000104938",-5.84005256237563,2.44002851023043,185.16116493322,3.61921492148474e-42,5.99414375296303e-38,"CLEC4M","chr19","+","CLEC4M"
"ENSG00000104951",2.893452537358,1.73090528997329,84.1095718396278,4.68098892731348e-20,6.84735060287416e-16,"IL4I1","chr19","-","IL4I1"
"ENSG00000105011",2.6754514646775,2.88326536636702,118.156544209378,1.60229587715411e-27,2.52041141476341e-23,"ASF1B","chr19","-","ASF1B"
"ENSG00000105173",3.47102848095379,2.62704684244679,83.8341599941956,5.38069909603451e-20,7.86335365894483e-16,"CCNE1","chr19","+","CCNE1"
"ENSG00000105290",2.62963457406437,1.77653839443753,47.0603246254332,6.88350939355953e-12,8.44675437683689e-08,"APLP1","chr19","+","APLP1"
"ENSG00000105427",2.65436731201778,-0.323902820192945,54.3236256849075,1.70045033953905e-13,2.19664174861654e-09,"CNFN","chr19","-","CNFN"
"ENSG00000105697",-2.75318950209748,6.54034830747769,63.979092075983,1.25746652198017e-15,1.70751379019687e-11,"HAMP","chr19","+","HAMP"
"ENSG00000105997",2.72705275905739,1.06434407578586,59.7420059280398,1.08143545584414e-14,1.4376602949992e-10,"HOXA3","chr7","-","HOXA3"
"ENSG00000106031",6.99468181776997,2.33757659683166,136.235357603117,1.77227772594734e-31,2.85283545545743e-27,"HOXA13","chr7","-","HOXA13"
"ENSG00000106128",3.10058955607075,0.233251951563872,28.4950896444722,9.39364218899665e-08,0.00095223350869859,"GHRHR","chr7","+","GHRHR"
"ENSG00000106268",2.59357977603186,3.03960525879272,189.107241588818,4.97970106195091e-43,8.2563443607146e-39,"NUDT1","chr7","+","NUDT1"
"ENSG00000106483",2.70797723601389,2.04495025492363,57.6377594862239,3.15117865680787e-14,4.1494720552846e-10,"SFRP4","chr7","-","SFRP4"
"ENSG00000106536",-2.57155488784442,-1.21004392100251,36.9529171063361,1.21016501805027e-09,1.36204072781558e-05,"POU6F2","chr7","+","POU6F2"
"ENSG00000106541",5.0170806132746,4.5585957154093,33.9273687070885,5.7208266285738e-09,6.23684519047115e-05,"AGR2","chr7","-","AGR2"
"ENSG00000106605",2.66428367985358,4.01749713887163,159.601785050707,1.38246505872362e-36,2.26558373823626e-32,"BLVRA","chr7","+","BLVRA"
"ENSG00000106689",-2.80786474751782,0.352315320278615,160.819164084262,7.4933086360117e-37,1.2287527501332e-32,"LHX2","chr9","+","LHX2"
"ENSG00000107187",3.71596560723685,-0.398307923609227,29.4929982056319,5.61190748195251e-08,0.000576960208219537,"LHX3","chr9","-","LHX3"
"ENSG00000107562",-2.37906724744348,5.62056127062,154.56159599024,1.74581954992893e-35,2.85354205435883e-31,"CXCL12","chr10","-","CXCL12"
"ENSG00000107821",2.07267575826413,1.16379654219091,62.3656498564806,2.85255572986443e-15,3.84381884599232e-11,"KAZALD1","chr10","+","KAZALD1"
"ENSG00000107984",6.71855541286823,3.78103953519857,77.1104907426975,1.61656359815713e-18,2.30877613088802e-14,"DKK1","chr10","+","DKK1"
"ENSG00000108106",2.38746704799183,4.62777163805187,147.468124871864,6.20008815793867e-34,1.00763832742819e-29,"UBE2S","chr19","-","UBE2S"
"ENSG00000108381",-2.35541176891808,1.79948808955853,138.674519798391,5.18889825536041e-32,8.37228733502402e-28,"ASPA","chr17","+","ASPA"
"ENSG00000108602",6.36595199825668,7.08812889119148,71.3934154524736,2.92647138391335e-17,4.09442611323317e-13,"ALDH3A1","chr17","-","ALDH3A1"
"ENSG00000108700",2.56471140249092,-0.181619156808624,82.4400590133717,1.08923727038721e-19,1.58647408431897e-15,"CCL8","chr17","+","CCL8"
"ENSG00000108947",-2.35796711933567,-0.406465315625044,145.421194808713,1.7373135213106e-33,2.81896491967858e-29,"EFNB3","chr17","+","EFNB3"
"ENSG00000109113",2.33827618523131,4.05596338063711,59.8826697757407,1.00684116218175e-14,1.33960216628282e-10,"RAB34","chr17","-","RAB34"
"ENSG00000109205",7.71300141038042,2.2950947359678,50.1130274691865,1.45140202386876e-12,1.82078383894336e-08,"ODAM","chr4","+","ODAM"
"ENSG00000109576",-2.23678477983643,3.1942257443574,137.507271617013,9.3400609436043e-32,1.50515082106183e-27,"AADAT","chr4","-","AADAT"
"ENSG00000109674",3.65631093961326,0.461572242656794,124.512753342946,6.50596534255038e-29,1.03191116298192e-24,"NEIL3","chr4","+","NEIL3"
"ENSG00000109758",-2.06005993318498,6.74067849582822,43.8223377717546,3.59577547144505e-11,4.30486239441401e-07,"HGFAC","chr4","+","HGFAC"
"ENSG00000109805",2.8484103887819,3.3029805283979,124.533060010377,6.4397253350479e-29,1.0214692326453e-24,"NCAPG","chr4","+","NCAPG"
"ENSG00000109881",2.06648297406628,3.14940582456333,135.144910074709,3.06930255204249e-31,4.93359692215309e-27,"CCDC34","chr11","-","CCDC34"
"ENSG00000110195",3.23356143415767,0.180800254665758,38.5732330088812,5.27372424758734e-10,6.02628469771805e-06,"FOLR1","chr11","+","FOLR1"
"ENSG00000110492",4.97982598870798,7.04444595432606,200.458099311967,1.65907084920626e-45,2.75903482223001e-41,"MDK","chr11","+","MDK"
